bande_src,bande_dst,detecteur,delta_t
B06,B05,D02,0.266112432502268
B06,B05,D03,-0.257394174703222
B06,B05,D04,0.263868774200091
B06,B05,D05,-0.255904537894821
B06,B05,D06,0.261488428099256
B06,B05,D07,-0.2545194869017
B06,B05,D08,0.261930625900277
B06,B05,D09,-0.255266609201499
B06,B05,D10,0.2634343207028
B06,B05,D11,-0.258237941998232
B06,B05,D12,0.269275470098364
B06,B07,D01,0.263993397595186
B06,B07,D02,-0.263790845601761
B06,B07,D03,0.259813602999202
B06,B07,D04,-0.261210093398404
B06,B07,D05,0.257808980102709
B06,B07,D06,-0.260500146803679
